# Time(s) Real Imag
4.3656412760e-04 1.3860414577e-02 1.3300209672e-02
4.3657226563e-04 -7.3527619992e-03 2.2809300889e-03
4.3658040365e-04 -5.4743205682e-03 -7.3504644228e-05
4.3658854167e-04 7.8003198481e-03 1.1927879815e-03
4.3659667969e-04 -3.0551745312e-03 -3.5185413765e-03
4.3660481771e-04 6.1690064682e-03 -7.7851964359e-03
4.3661295573e-04 1.6074790790e-02 1.8515266699e-03
4.3662109375e-04 8.5689041826e-03 1.7619306408e-02
4.3662923177e-04 1.0088276199e-02 1.3356683876e-02
4.3663736979e-04 -2.5074759642e-03 -5.7150340554e-03
4.3664550781e-04 -9.4167837128e-03 -1.6574364577e-02
4.3665364583e-04 1.2533773705e-02 3.6802841232e-03
4.3666178385e-04 5.8359734408e-03 8.2721344572e-03
4.3666992188e-04 -1.3229239634e-02 -1.3618594061e-02
4.3667805990e-04 -1.5174670576e-03 2.3856972771e-03
4.3668619792e-04 -4.2251176682e-03 1.1720719607e-02
4.3669433594e-04 -6.2486494110e-03 -6.7635942159e-03
4.3670247396e-04 1.0093212865e-02 -8.5344789093e-03
4.3671061198e-04 -3.8568736086e-03 2.3602589255e-03
4.3671875000e-04 -8.4500488233e-03 1.6583710979e-02
4.3672688802e-04 6.0710207871e-03 3.7320712335e-03
4.3673502604e-04 -1.3000698185e-03 -1.2379370886e-02
4.3674316406e-04 4.0915082393e-03 -9.6986061859e-03
4.3675130208e-04 1.3616909801e-02 -6.8924453931e-03
4.3675944010e-04 8.0478459277e-03 1.8861486900e-02
4.3676757813e-04 -4.1712593226e-03 1.8606958372e-02
4.3677571615e-04 -1.8747166393e-02 3.0595176684e-03
4.3678385417e-04 -1.0536277396e-02 1.1823730682e-02
4.3679199219e-04 -6.3029093795e-03 -1.1604157671e-02
4.3680013021e-04 -5.0781738935e-03 -1.2986415064e-02
4.3680826823e-04 5.3678835528e-04 9.1695270210e-03
4.3681640625e-04 -9.5841298640e-03 4.3061120240e-03
4.3682454427e-04 1.0467080597e-02 1.0883224661e-02
4.3683268229e-04 1.6986051345e-02 9.1871034047e-03
4.3684082031e-04 -5.2549142146e-03 2.0761108438e-02
4.3684895833e-04 6.8607892156e-03 2.4029818774e-02
4.3685709635e-04 -6.1916337647e-04 -6.8992855346e-03
4.3686523438e-04 -9.4110089290e-03 9.9929468899e-03
4.3687337240e-04 2.5968057400e-03 9.3856897866e-03
4.3688151042e-04 -6.0847396610e-04 -9.5182721382e-03
4.3688964844e-04 1.5265287450e-02 1.5140726589e-02
4.3689778646e-04 1.5580074896e-02 3.8103650166e-04
4.3690592448e-04 2.1554553895e-03 -1.4428592390e-02
4.3691406250e-04 3.3305272463e-03 -1.2832481684e-04
4.3692220052e-04 -4.1198913163e-03 2.6989093462e-03
4.3693033854e-04 3.0023803733e-03 1.3846947531e-02
4.3693847656e-04 -6.6752187209e-04 -7.7090254553e-03
4.3694661458e-04 8.9190413621e-04 -2.5460673692e-02
4.3695475260e-04 1.4256861176e-02 1.5403009831e-04
4.3696289063e-04 -1.3524328293e-03 -4.9520050736e-03
4.3697102865e-04 1.0310248765e-02 -1.3874413333e-02
4.3697916667e-04 1.5094232988e-02 1.4657832957e-02
4.3698730469e-04 5.4378465238e-03 2.6587109285e-02
4.3699544271e-04 1.7211098137e-02 -4.6814606963e-03
4.3700358073e-04 -6.5629604537e-04 -2.3467519437e-02
4.3701171875e-04 7.1191531215e-03 5.5289426666e-03
4.3701985677e-04 8.7911501767e-03 1.8119524058e-02
4.3702799479e-04 -2.0721198389e-02 4.1960218624e-03
4.3703613281e-04 1.0319137463e-03 1.7164906396e-02
4.3704427083e-04 -6.4633714302e-03 2.1302564234e-02
4.3705240885e-04 -1.8637600716e-02 -3.6881915586e-03
4.3706054688e-04 3.9423902351e-03 3.0897399231e-03
4.3706868490e-04 -8.8681305278e-03 2.0202389146e-02
4.3707682292e-04 -1.4744347065e-03 -1.3649853963e-03
4.3708496094e-04 5.8309662515e-03 -4.6815993932e-03
4.3709309896e-04 -4.6309759228e-03 1.3182627227e-02
4.3710123698e-04 -1.9565149738e-03 8.2989035236e-03
4.3710937500e-04 -3.4749819019e-03 8.7294568017e-03
4.3711751302e-04 1.8904827189e-02 7.4634826828e-03
4.3712565104e-04 -3.4802163312e-04 -2.4981232539e-03
4.3713378906e-04 -2.4100100205e-02 -4.9264765591e-04
4.3714192708e-04 1.6000642193e-02 7.4002996518e-03
4.3715006510e-04 -1.8001100989e-03 1.6928120300e-02
4.3715820313e-04 -7.9747658383e-03 1.0025927950e-02
4.3716634115e-04 2.2485635817e-02 1.2773679736e-02
4.3717447917e-04 -2.0218787925e-02 2.6557170396e-02
4.3718261719e-04 -2.2870544627e-02 5.7567209354e-03
4.3719075521e-04 1.4612798043e-02 6.1416993198e-04
4.3719889323e-04 3.2031602433e-03 3.0707465004e-03
4.3720703125e-04 -2.8371411076e-03 -1.5407957833e-02
4.3721516927e-04 -3.8168185789e-03 7.2799032169e-03
4.3722330729e-04 -3.8638679717e-03 2.1979536235e-02
4.3723144531e-04 4.9131304904e-03 -5.7519279865e-03
4.3723958333e-04 -1.5001316978e-03 -7.7259148800e-03
4.3724772135e-04 -8.5044316504e-04 3.6172925223e-03
4.3725585938e-04 6.7574366925e-03 2.3188158046e-03
4.3726399740e-04 -4.8215856535e-03 7.0101107528e-03
4.3727213542e-04 -1.2472740962e-02 2.4749333872e-03
4.3728027344e-04 -1.8706122333e-03 -2.4742389648e-02
4.3728841146e-04 9.7214169876e-04 -2.3060928881e-02
4.3729654948e-04 6.7362579683e-03 1.0171542515e-02
4.3730468750e-04 1.9135694115e-02 8.9062356650e-03
4.3731282552e-04 6.3525633813e-03 -4.0498012403e-03
4.3732096354e-04 -3.4518903281e-03 -1.4801633195e-03
4.3732910156e-04 2.7460449140e-04 -1.7513816061e-03
4.3733723958e-04 -8.3158009238e-03 1.8994968872e-03
4.3734537760e-04 -7.9957519819e-03 -6.5270339487e-03
4.3735351563e-04 -6.6992566873e-03 -9.0486611057e-03
4.3736165365e-04 -1.4823158844e-02 6.8071239030e-03
4.3736979167e-04 -6.6333801069e-03 7.3516729344e-03
4.3737792969e-04 6.0923630558e-03 8.6106077067e-03
4.3738606771e-04 8.7662352975e-03 3.8276960235e-03
4.3739420573e-04 8.4259360667e-03 -6.9721750422e-03
4.3740234375e-04 8.7840051683e-03 2.0602659650e-03
4.3741048177e-04 1.4945526859e-02 -6.8257540345e-03
4.3741861979e-04 1.2201991431e-02 -2.5772862425e-02
4.3742675781e-04 -8.0986316330e-03 -2.2932962894e-02
4.3743489583e-04 -9.7290147796e-03 -1.1396733038e-02
4.3744303385e-04 2.6838558948e-03 9.4163535204e-03
4.3745117188e-04 -6.8741888315e-03 1.3855552855e-02
4.3745930990e-04 -5.4102711098e-03 -4.5140173735e-03
4.3746744792e-04 5.5496926613e-03 -8.1795575024e-03
4.3747558594e-04 -8.6008053625e-03 2.8324766350e-03
4.3748372396e-04 -1.0999550898e-02 1.5662723492e-02
4.3749186198e-04 7.5537054495e-04 1.4994092492e-02
4.3750000000e-04 9.2593793151e-04 5.2118681542e-03
4.3750813802e-04 -2.2663409910e-03 1.0208449741e-02
4.3751627604e-04 -8.4911823876e-04 6.1096050362e-03
4.3752441406e-04 1.4093113204e-02 -4.1882652915e-03
4.3753255208e-04 1.8574034382e-02 4.2100813663e-03
4.3754069010e-04 1.0447126685e-02 2.3605861511e-03
4.3754882813e-04 1.2793803741e-02 -2.3807263365e-03
4.3755696615e-04 8.2033170160e-03 1.2415204171e-04
4.3756510417e-04 3.6877159046e-03 -1.5365946849e-02
4.3757324219e-04 -1.2193871450e-03 -2.0491296788e-02
4.3758138021e-04 -7.4447200407e-03 -1.2766095252e-03
4.3758951823e-04 2.3579974242e-03 1.1447911996e-02
4.3759765625e-04 -1.7619898499e-03 -2.1064182196e-04
4.3760579427e-04 -8.2974094643e-03 -1.5473321150e-02
4.3761393229e-04 3.4560331769e-04 5.2739077941e-03
4.3762207031e-04 3.6944560489e-03 1.6918263938e-02
4.3763020833e-04 1.2074831384e-02 -9.5023218176e-05
4.3763834635e-04 7.1406566474e-03 5.1729856829e-03
4.3764648438e-04 -2.1743416846e-03 -1.4809864986e-05
4.3765462240e-04 8.4129940868e-03 -6.7499975355e-03
4.3766276042e-04 8.9406477060e-03 1.4013503330e-02
4.3767089844e-04 1.2079339466e-02 1.2877611509e-02
4.3767903646e-04 1.3980468612e-02 8.3721743889e-03
4.3768717448e-04 -2.6933070810e-03 7.9153727952e-03
4.3769531250e-04 -3.7884990897e-03 1.7138727555e-05
4.3770345052e-04 5.5299524950e-03 8.7874091688e-03
4.3771158854e-04 9.2545017959e-03 -6.3775155610e-04
4.3771972656e-04 5.5796442149e-03 -9.9749922241e-03
